latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
23.1482,87.8821,303.1,1.1,1.1,2024-01-02,0427,Terra,MODIS,53,61.03,292.3,4.2,D,0
22.7874,86.2024,307.5,1,1,2024-01-02,0427,Terra,MODIS,49,61.03,296.2,5.3,D,2
22.786,86.2119,305.6,1,1,2024-01-02,0427,Terra,MODIS,54,61.03,294.9,4.1,D,2
23.1683,82.3389,305.8,1.3,1.1,2024-01-02,0427,Terra,MODIS,58,61.03,294,7.1,D,0
22.5902,85.9064,305,1,1,2024-01-02,0427,Terra,MODIS,59,61.03,294.4,4.5,D,0
22.2143,84.872,309.8,1,1,2024-01-02,0427,Terra,MODIS,68,61.03,294.9,6.8,D,2
22.3249,82.5508,308.5,1.2,1.1,2024-01-02,0427,Terra,MODIS,51,61.03,295.3,5.1,D,2
22.0383,83.7372,317.1,1.1,1,2024-01-02,0427,Terra,MODIS,76,61.03,296.2,13.5,D,2
21.9248,83.3495,308.9,1.1,1.1,2024-01-02,0427,Terra,MODIS,60,61.03,297.2,6.4,D,2
21.7695,84.0217,306.8,1,1,2024-01-02,0427,Terra,MODIS,41,61.03,295.6,4.7,D,2
21.76,84.0239,307.7,1,1,2024-01-02,0427,Terra,MODIS,60,61.03,296.3,5.6,D,2
21.7801,83.1971,307.4,1.1,1.1,2024-01-02,0427,Terra,MODIS,59,61.03,295.1,5.3,D,0
18.1193,83.5601,309.4,1,1,2024-01-02,0428,Terra,MODIS,64,61.03,294.9,6.4,D,0
19.049,77.5357,307.9,2.5,1.5,2024-01-02,0428,Terra,MODIS,53,61.03,295.5,15.3,D,0
11.8886,78.0733,312,1.8,1.3,2024-01-02,0430,Terra,MODIS,49,61.03,282.9,15.4,D,0
26.1612,92.2731,308.5,1.2,1.1,2024-01-02,0723,Aqua,MODIS,64,61.03,296.4,5.2,D,0
26.1815,92.634,309.3,1.1,1.1,2024-01-02,0723,Aqua,MODIS,65,61.03,298,5.8,D,0
26.106,92.6771,309.1,1.1,1,2024-01-02,0723,Aqua,MODIS,65,61.03,298.1,5.3,D,0
25.9716,92.1268,310.6,1.2,1.1,2024-01-02,0723,Aqua,MODIS,69,61.03,292.5,11.2,D,0
26.5208,94.4104,303.8,1,1,2024-01-02,0723,Aqua,MODIS,54,61.03,292.3,4.1,D,0
26.1594,92.2618,313.9,1.2,1.1,2024-01-02,0723,Aqua,MODIS,72,61.03,296.9,10.2,D,0
24.7234,94.0583,309.3,1,1,2024-01-02,0723,Aqua,MODIS,67,61.03,295.7,6.5,D,0
25.6737,94.1113,300.4,1,1,2024-01-02,0723,Aqua,MODIS,9,61.03,287.7,3.4,D,2
26.0355,94.3083,317.8,1,1,2024-01-02,0723,Aqua,MODIS,78,61.03,294,14.9,D,0
26.0679,94.4034,308.1,1,1,2024-01-02,0723,Aqua,MODIS,67,61.03,293.2,7.2,D,0
26.0664,94.3935,308.1,1,1,2024-01-02,0723,Aqua,MODIS,67,61.03,293.5,7.3,D,0
26.1942,92.4163,308.8,1.1,1.1,2024-01-02,0723,Aqua,MODIS,64,61.03,297.4,5.9,D,0
26.7261,90.7379,314,1.4,1.2,2024-01-02,0724,Aqua,MODIS,73,61.03,295.1,15.6,D,0
27.7139,96.2189,307.6,1.1,1,2024-01-02,0724,Aqua,MODIS,49,61.03,295,5.2,D,0
28.8872,95.9894,308.2,1.1,1,2024-01-02,0724,Aqua,MODIS,24,61.03,277,11.8,D,0
28.8768,95.981,341.3,1.1,1,2024-01-02,0724,Aqua,MODIS,56,61.03,289.6,52.3,D,0
28.8289,95.885,305,1.1,1,2024-01-02,0724,Aqua,MODIS,49,61.03,293.3,7.3,D,0
28.163,95.5218,309.6,1,1,2024-01-02,0724,Aqua,MODIS,69,61.03,293.7,7.5,D,0
28.1186,95.4665,309.4,1,1,2024-01-02,0724,Aqua,MODIS,69,61.03,294.8,6.9,D,0
28.073,95.4012,309.6,1,1,2024-01-02,0724,Aqua,MODIS,49,61.03,297.5,5.4,D,0
27.9682,95.2377,308.2,1,1,2024-01-02,0724,Aqua,MODIS,67,61.03,297.7,5,D,0
28.1528,97.054,316.1,1.2,1.1,2024-01-02,0724,Aqua,MODIS,65,61.03,281.6,18.5,D,0
28.1541,97.0641,323.6,1.2,1.1,2024-01-02,0724,Aqua,MODIS,82,61.03,284.2,27.7,D,0
27.9371,96.0926,311.2,1.1,1,2024-01-02,0724,Aqua,MODIS,67,61.03,297.1,6.4,D,0
27.5509,94.7619,309,1,1,2024-01-02,0724,Aqua,MODIS,64,61.03,298.1,4.4,D,0
27.723,96.2173,311.8,1.1,1,2024-01-02,0724,Aqua,MODIS,72,61.03,295.2,8.6,D,0
27.0505,95.4681,326.3,1,1,2024-01-02,0724,Aqua,MODIS,84,61.03,293.4,23.8,D,0
27.0491,95.4581,313.8,1,1,2024-01-02,0724,Aqua,MODIS,74,61.03,293.3,11.4,D,0
27.0103,94.2824,316.2,1,1,2024-01-02,0724,Aqua,MODIS,73,61.03,296.8,10.2,D,0
27.0089,94.2725,313.7,1,1,2024-01-02,0724,Aqua,MODIS,70,61.03,296.1,8.1,D,0
27.0486,94.2956,313.3,1,1,2024-01-02,0724,Aqua,MODIS,69,61.03,297.8,7.6,D,0
27.0575,94.294,310.5,1,1,2024-01-02,0724,Aqua,MODIS,60,61.03,296.6,5.2,D,0
27.2674,94.7816,309.1,1,1,2024-01-02,0724,Aqua,MODIS,0,61.03,296.6,5.1,D,0
26.7284,90.7512,311.6,1.4,1.2,2024-01-02,0724,Aqua,MODIS,69,61.03,294.7,12.2,D,0
26.8423,95.3631,308.4,1,1,2024-01-02,0724,Aqua,MODIS,67,61.03,296.9,7.5,D,0
26.8669,95.3316,306.7,1,1,2024-01-02,0724,Aqua,MODIS,60,61.03,292.2,6.5,D,0
12.921,77.9192,315.7,1.6,1.3,2024-01-02,0858,Aqua,MODIS,63,61.03,297.3,11.8,D,0
15.6377,75.2085,319.7,1.2,1.1,2024-01-02,0859,Aqua,MODIS,45,61.03,303.6,5.4,D,0
16.2766,73.7525,319.7,1,1,2024-01-02,0859,Aqua,MODIS,64,61.03,303,9.1,D,0
16.2753,73.743,315.7,1,1,2024-01-02,0859,Aqua,MODIS,48,61.03,303.3,5.3,D,0
16.4099,73.6517,316.8,1,1,2024-01-02,0859,Aqua,MODIS,42,61.03,302.8,6.3,D,0
16.6391,73.6437,329,1,1,2024-01-02,0859,Aqua,MODIS,79,61.03,305.1,19.6,D,0
16.6377,73.6341,324.2,1,1,2024-01-02,0859,Aqua,MODIS,72,61.03,303.2,13.8,D,0
16.9062,75.0729,320.4,1.2,1.1,2024-01-02,0859,Aqua,MODIS,62,61.03,307.2,6.4,D,0
18.0721,73.0277,315.7,1,1,2024-01-02,0900,Aqua,MODIS,47,61.03,304,5.5,D,0
17.3398,75.9846,317.1,1.4,1.2,2024-01-02,0900,Aqua,MODIS,32,61.03,304.5,8.6,D,0
17.2624,73.8312,324.7,1.1,1,2024-01-02,0900,Aqua,MODIS,73,61.03,304.9,17.2,D,0
17.261,73.8213,323.3,1.1,1,2024-01-02,0900,Aqua,MODIS,58,61.03,304,15.5,D,0
17.2702,73.82,321.3,1.1,1,2024-01-02,0900,Aqua,MODIS,48,61.03,297.9,13.2,D,0
17.722,73.291,315.5,1,1,2024-01-02,0900,Aqua,MODIS,51,61.03,303.8,5.6,D,0
18.0783,74.8232,315.9,1.2,1.1,2024-01-02,0900,Aqua,MODIS,51,61.03,302.8,7.2,D,0
17.9373,73.3832,316.4,1,1,2024-01-02,0900,Aqua,MODIS,57,61.03,304,7.4,D,0
18.0734,73.0372,324.6,1,1,2024-01-02,0900,Aqua,MODIS,74,61.03,304.8,14.5,D,0
18.3613,74.8097,316.3,1.2,1.1,2024-01-02,0900,Aqua,MODIS,0,61.03,302.3,9.3,D,0
18.4772,74.6674,314.5,1.2,1.1,2024-01-02,0900,Aqua,MODIS,26,61.03,301.9,6.6,D,0
18.305,73.3122,317.6,1,1,2024-01-02,0900,Aqua,MODIS,30,61.03,305.5,5.2,D,0
18.4338,73.3055,322,1,1,2024-01-02,0900,Aqua,MODIS,69,61.03,303.1,11.5,D,0
18.4324,73.2958,340.2,1,1,2024-01-02,0900,Aqua,MODIS,84,61.03,303.2,37,D,0
18.7167,74.5348,316.2,1.2,1.1,2024-01-02,0900,Aqua,MODIS,55,61.03,304,6.8,D,0
18.7152,74.5238,322.2,1.2,1.1,2024-01-02,0900,Aqua,MODIS,71,61.03,304.3,14.2,D,0
18.6727,74.0527,315.1,1.1,1.1,2024-01-02,0900,Aqua,MODIS,41,61.03,302.4,5.2,D,0
18.8308,73.2539,319.1,1,1,2024-01-02,0900,Aqua,MODIS,64,61.03,305.2,8.2,D,0
19.231,76.0289,317.4,1.5,1.2,2024-01-02,0900,Aqua,MODIS,63,61.03,304,11.7,D,0
19.1072,74.0852,313.3,1.1,1.1,2024-01-02,0900,Aqua,MODIS,33,61.03,301.6,5.2,D,0
19.1058,74.0747,317.1,1.1,1.1,2024-01-02,0900,Aqua,MODIS,61,61.03,302.8,8.8,D,0
19.7125,74.601,320,1.2,1.1,2024-01-02,0900,Aqua,MODIS,68,61.03,304,11.9,D,0
19.9849,74.4786,314.1,1.2,1.1,2024-01-02,0900,Aqua,MODIS,48,61.03,302,5.7,D,0
21.6224,71.2264,313.1,1,1,2024-01-02,0901,Aqua,MODIS,36,61.03,303.1,4.6,D,2
21.9507,70.6336,316.6,1,1,2024-01-02,0901,Aqua,MODIS,57,61.03,305.9,5.7,D,0
23.2815,69.7224,319.8,1,1,2024-01-02,0901,Aqua,MODIS,70,61.03,299.8,12.3,D,0
21.4228,76.3774,314,1.7,1.3,2024-01-02,0901,Aqua,MODIS,60,61.03,298.5,13.2,D,0
30.9301,77.5539,311.2,2.7,1.6,2024-01-02,0903,Aqua,MODIS,64,61.03,293.6,46.5,D,0
30.9274,77.52,309.3,2.7,1.6,2024-01-02,0903,Aqua,MODIS,64,61.03,289.7,42,D,0
31.8057,77.5769,303.7,2.8,1.6,2024-01-02,0903,Aqua,MODIS,18,61.03,287.3,32,D,0
32.0242,77.3324,303.5,2.7,1.6,2024-01-02,0903,Aqua,MODIS,49,61.03,291.6,27.7,D,0
29.3527,77.4766,301.9,2.6,1.5,2024-01-02,0903,Aqua,MODIS,50,61.03,290.1,15.5,D,0
29.3584,77.4707,302,2.6,1.5,2024-01-02,0903,Aqua,MODIS,50,61.03,290.2,16.5,D,0
30.0144,80.587,302.9,4.3,1.9,2024-01-02,0903,Aqua,MODIS,31,61.03,285.2,45.6,D,0
33.3995,75.1649,308.2,2,1.4,2024-01-02,0904,Aqua,MODIS,62,61.03,288.6,20.7,D,0
33.3916,75.1618,316.2,2,1.4,2024-01-02,0904,Aqua,MODIS,76,61.03,294,38.8,D,0
34.1897,74.1838,300.7,1.8,1.3,2024-01-02,0904,Aqua,MODIS,34,61.03,283.3,11.5,D,0
33.8323,74.1446,307.4,1.7,1.3,2024-01-02,0904,Aqua,MODIS,42,61.03,292.1,15,D,0
33.8231,74.1548,309.2,1.7,1.3,2024-01-02,0904,Aqua,MODIS,68,61.03,291.5,18.1,D,0
33.4814,75.6143,306.3,2.2,1.4,2024-01-02,0904,Aqua,MODIS,63,61.03,285.6,24.8,D,0
26.8002,95.3155,317.3,1,1,2024-01-02,1522,Terra,MODIS,95,61.03,283.9,18.7,N,0
28.9079,95.832,349.2,1.1,1,2024-01-02,1523,Terra,MODIS,100,61.03,280.2,74,N,0
28.9066,95.8218,326.5,1.1,1,2024-01-02,1523,Terra,MODIS,100,61.03,278,32.4,N,0
12.3144,77.2213,302.1,1.5,1.2,2024-01-02,1657,Terra,MODIS,47,61.03,290.6,6.9,N,0
17.8771,73.9852,305.7,1.1,1.1,2024-01-02,1658,Terra,MODIS,65,61.03,288.5,9.4,N,0
14.775,75.3183,308,1.2,1.1,2024-01-02,1658,Terra,MODIS,73,61.03,291.6,10.5,N,0
14.8666,75.7277,303.2,1.3,1.1,2024-01-02,1658,Terra,MODIS,54,61.03,291,7.7,N,0
14.8561,75.2326,300.2,1.2,1.1,2024-01-02,1658,Terra,MODIS,22,61.03,289.9,4.8,N,0
15.5646,74.8727,307.9,1.2,1.1,2024-01-02,1658,Terra,MODIS,73,61.03,289.6,10.5,N,0
15.9495,75.7538,302.2,1.3,1.2,2024-01-02,1658,Terra,MODIS,47,61.03,283.3,8.6,N,0
16.2971,75.9191,300.6,1.4,1.2,2024-01-02,1658,Terra,MODIS,31,61.03,289.1,7.3,N,0
16.2874,75.4363,311.1,1.3,1.1,2024-01-02,1658,Terra,MODIS,82,61.03,289.6,15.9,N,0
16.33,75.37,300.7,1.3,1.1,2024-01-02,1658,Terra,MODIS,32,61.03,289.5,5.9,N,0
16.3031,75.1599,306.2,1.3,1.1,2024-01-02,1658,Terra,MODIS,67,61.03,289.3,10.7,N,0
17.2511,74.0442,308.1,1.1,1.1,2024-01-02,1658,Terra,MODIS,73,61.03,289.9,10.3,N,0
17.9691,74.6263,307.9,1.2,1.1,2024-01-02,1658,Terra,MODIS,73,61.03,289.1,12.3,N,0
18.0956,75.5555,307.2,1.4,1.2,2024-01-02,1658,Terra,MODIS,71,61.03,288.6,14.6,N,0
18.457,74.685,309.7,1.2,1.1,2024-01-02,1659,Terra,MODIS,78,61.03,289.6,13.3,N,0
18.4546,74.6799,300,1.2,1.1,2024-01-02,1659,Terra,MODIS,3,61.03,289.6,5.3,N,0
18.4561,74.6915,308.7,1.2,1.1,2024-01-02,1659,Terra,MODIS,75,61.03,289.3,12.3,N,0
18.4387,74.3749,303.6,1.2,1.1,2024-01-02,1659,Terra,MODIS,56,61.03,290.5,8,N,0
21.1101,72.6442,310.3,1.2,1.1,2024-01-02,2110,Aqua,MODIS,80,61.03,292.8,13.1,N,2
17.8762,76.9604,300.6,1.1,1.1,2024-01-02,2111,Aqua,MODIS,30,61.03,288.4,6.9,N,2
15.1796,76.6608,303.4,1.2,1.1,2024-01-02,2111,Aqua,MODIS,55,61.03,291.9,6.3,N,2
26.6195,95.0928,339,1.9,1.3,2024-01-03,0328,Terra,MODIS,91,61.03,289.8,105.8,D,0
26.6264,95.0997,328.7,1.9,1.3,2024-01-03,0328,Terra,MODIS,86,61.03,289.2,66.4,D,0
26.6145,95.0994,319,1.9,1.3,2024-01-03,0328,Terra,MODIS,79,61.03,287.8,42.3,D,0
26.6173,95.1132,309.9,1.9,1.3,2024-01-03,0328,Terra,MODIS,69,61.03,287.3,25.7,D,0
31.2834,77.0893,303.1,1,1,2024-01-03,0505,Terra,MODIS,38,61.03,288.6,6,D,0
31.1254,77.609,302.2,1,1,2024-01-03,0505,Terra,MODIS,41,61.03,285.1,6.7,D,0
30.6609,79.027,305,1.1,1,2024-01-03,0505,Terra,MODIS,56,61.03,289.8,10.2,D,0
31.3039,77.0723,300.3,1,1,2024-01-03,0505,Terra,MODIS,11,61.03,290.2,4.6,D,0
30.0793,80.5932,307.2,1.2,1.1,2024-01-03,0506,Terra,MODIS,52,61.03,289.4,12.6,D,0
21.8921,77.628,318.1,1.1,1.1,2024-01-03,0508,Terra,MODIS,76,61.03,294.7,16.3,D,0
21.0208,81.4189,309,2.1,1.4,2024-01-03,0508,Terra,MODIS,62,61.03,298.1,13.1,D,0
21.5261,78.2019,305.4,1.2,1.1,2024-01-03,0508,Terra,MODIS,36,61.03,294,4.6,D,0
22.014,77.6621,304.9,1.1,1.1,2024-01-03,0508,Terra,MODIS,54,61.03,293.1,5,D,0
20.1206,77.919,314.2,1.2,1.1,2024-01-03,0508,Terra,MODIS,67,61.03,298.3,10.6,D,0
20.1109,77.9172,315.9,1.2,1.1,2024-01-03,0508,Terra,MODIS,70,61.03,297.8,12.7,D,0
20.9904,70.6775,312.7,1.5,1.2,2024-01-03,0508,Terra,MODIS,64,61.03,300.6,11.4,D,0
21.1094,72.6477,322.3,1.1,1.1,2024-01-03,0508,Terra,MODIS,59,61.03,300.6,18.3,D,2
19.0458,76.3022,313.1,1.1,1,2024-01-03,0509,Terra,MODIS,62,61.03,299.2,7.3,D,0
19.7473,74.5065,314.8,1,1,2024-01-03,0509,Terra,MODIS,67,61.03,295.6,9.4,D,0
19.7345,74.533,309.5,1,1,2024-01-03,0509,Terra,MODIS,47,61.03,297.7,4.6,D,0
19.5311,75.5355,310.8,1,1,2024-01-03,0509,Terra,MODIS,58,61.03,297.2,5.8,D,0
19.6148,74.9073,310.2,1,1,2024-01-03,0509,Terra,MODIS,55,61.03,297.6,5.2,D,0
19.5971,75.0283,308.6,1,1,2024-01-03,0509,Terra,MODIS,46,61.03,297.8,4,D,2
19.2687,77.1278,308.1,1.2,1.1,2024-01-03,0509,Terra,MODIS,47,61.03,297.3,5.2,D,0
19.4335,75.8806,307.3,1,1,2024-01-03,0509,Terra,MODIS,31,61.03,297,4,D,0
19.5043,73.0846,309.8,1.1,1,2024-01-03,0509,Terra,MODIS,52,61.03,298,4.7,D,0
17.9792,74.603,312,1,1,2024-01-03,0509,Terra,MODIS,58,61.03,298.3,5.8,D,0
17.68,75.7411,322,1.1,1,2024-01-03,0509,Terra,MODIS,75,61.03,299.2,15.5,D,0
17.5558,74.9084,329,1,1,2024-01-03,0509,Terra,MODIS,82,61.03,299.2,22.3,D,0
17.705,73.2998,309.2,1,1,2024-01-03,0509,Terra,MODIS,45,61.03,298.4,4.2,D,0
19.1043,74.6088,309.2,1,1,2024-01-03,0509,Terra,MODIS,46,61.03,297.2,4.5,D,0
19.4257,75.7517,309,1,1,2024-01-03,0509,Terra,MODIS,51,61.03,297.8,4.8,D,0
16.0316,75.3374,312.2,1.1,1,2024-01-03,0509,Terra,MODIS,55,61.03,298.7,4.1,D,0
16.3789,80.7616,317.7,2.3,1.5,2024-01-03,0509,Terra,MODIS,71,61.03,296.7,34.3,D,0
16.3148,75.4209,310.9,1.1,1,2024-01-03,0509,Terra,MODIS,49,61.03,298.2,5.4,D,0
16.478,77.9213,313.8,1.4,1.2,2024-01-03,0509,Terra,MODIS,62,61.03,298.5,8.2,D,0
16.3774,80.7678,313.9,2.3,1.5,2024-01-03,0509,Terra,MODIS,65,61.03,296.5,25.5,D,0
17.988,74.6043,312.5,1,1,2024-01-03,0509,Terra,MODIS,60,61.03,299.3,6.3,D,0
18.0687,74.7458,308.4,1,1,2024-01-03,0509,Terra,MODIS,23,61.03,297.1,3.9,D,0
17.6815,75.7314,312.8,1.1,1,2024-01-03,0509,Terra,MODIS,57,61.03,299.1,6.4,D,0
18.1273,74.4062,319.2,1,1,2024-01-03,0509,Terra,MODIS,73,61.03,299.5,11.5,D,0
18.7091,74.0235,319.6,1,1,2024-01-03,0509,Terra,MODIS,74,61.03,297.8,12.9,D,0
18.7104,74.0142,310.9,1,1,2024-01-03,0509,Terra,MODIS,57,61.03,298.3,5.3,D,0
18.4303,77.1036,314.8,1.2,1.1,2024-01-03,0509,Terra,MODIS,66,61.03,300.7,8.6,D,0
15.7217,74.8188,317.4,1,1,2024-01-03,0510,Terra,MODIS,67,61.03,296.1,10.5,D,0
10.1532,76.3952,314.3,1.4,1.2,2024-01-03,0511,Terra,MODIS,67,61.03,296,10.5,D,2
19.7442,82.9051,312.5,1.2,1.1,2024-01-03,0803,Aqua,MODIS,66,61.03,300.2,8.2,D,0
20.3951,83.3523,316.5,1.2,1.1,2024-01-03,0803,Aqua,MODIS,65,61.03,299.6,9.9,D,0
20.3856,83.354,324.9,1.2,1.1,2024-01-03,0803,Aqua,MODIS,81,61.03,300.2,20.7,D,0
20.105,86.3672,310.2,1,1,2024-01-03,0803,Aqua,MODIS,51,61.03,298.9,4.6,D,0
17.9339,79.937,312.5,2.1,1.4,2024-01-03,0803,Aqua,MODIS,57,61.03,299.8,15.2,D,0
17.07,81.4109,317,1.7,1.3,2024-01-03,0803,Aqua,MODIS,69,61.03,298.7,21,D,0
21.4207,83.6259,314,1.1,1,2024-01-03,0804,Aqua,MODIS,66,61.03,298.9,8.2,D,0
21.1501,83.5053,316.3,1.1,1.1,2024-01-03,0804,Aqua,MODIS,58,61.03,298.7,10.4,D,0
21.1594,83.5036,312.6,1.1,1.1,2024-01-03,0804,Aqua,MODIS,32,61.03,298.3,6.8,D,0
21.1686,83.5019,313.5,1.1,1.1,2024-01-03,0804,Aqua,MODIS,50,61.03,298.5,7.8,D,0
21.2396,83.6497,313.4,1.1,1,2024-01-03,0804,Aqua,MODIS,65,61.03,299.8,7,D,0
21.2956,83.6022,311.6,1.1,1,2024-01-03,0804,Aqua,MODIS,59,61.03,299.1,5.6,D,0
21.2724,83.4559,315.3,1.1,1.1,2024-01-03,0804,Aqua,MODIS,68,61.03,299.1,9.9,D,0
20.8946,81.0556,319.1,1.6,1.2,2024-01-03,0804,Aqua,MODIS,72,61.03,301.3,18.5,D,0
21.2015,82.8306,312.5,1.2,1.1,2024-01-03,0804,Aqua,MODIS,57,61.03,301.1,6.4,D,0
21.1997,82.8193,313.9,1.2,1.1,2024-01-03,0804,Aqua,MODIS,55,61.03,301.5,8.3,D,0
21.1727,82.5284,312.1,1.2,1.1,2024-01-03,0804,Aqua,MODIS,54,61.03,299,8.2,D,0
21.0387,81.7117,314.8,1.4,1.2,2024-01-03,0804,Aqua,MODIS,65,61.03,301.9,9.6,D,0
21.2633,82.8816,320.7,1.2,1.1,2024-01-03,0804,Aqua,MODIS,75,61.03,297.7,15.7,D,0
21.3449,83.2056,312.6,1.1,1.1,2024-01-03,0804,Aqua,MODIS,62,61.03,299.3,7.7,D,0
21.163,82.0887,320.8,1.3,1.1,2024-01-03,0804,Aqua,MODIS,75,61.03,302.1,17.3,D,0
21.2802,82.6802,319.5,1.2,1.1,2024-01-03,0804,Aqua,MODIS,73,61.03,300.1,15.6,D,0
21.0504,81.2049,311.6,1.5,1.2,2024-01-03,0804,Aqua,MODIS,57,61.03,300.4,7.6,D,0
21.9954,87.2691,310.6,1.1,1,2024-01-03,0804,Aqua,MODIS,62,61.03,298,5.4,D,0
21.3422,82.8615,314.3,1.2,1.1,2024-01-03,0804,Aqua,MODIS,65,61.03,298.8,9.5,D,0
21.2257,82.1602,313.5,1.3,1.1,2024-01-03,0804,Aqua,MODIS,48,61.03,301.5,7.6,D,0
21.3841,83.0586,314.1,1.2,1.1,2024-01-03,0804,Aqua,MODIS,65,61.03,300.2,7.5,D,0
21.3787,83.0257,314.2,1.2,1.1,2024-01-03,0804,Aqua,MODIS,65,61.03,301.5,7.5,D,0
21.2619,82.2539,311.2,1.3,1.1,2024-01-03,0804,Aqua,MODIS,52,61.03,300.4,7.6,D,0
21.2599,82.2419,312.2,1.3,1.1,2024-01-03,0804,Aqua,MODIS,59,61.03,299.8,8.6,D,0
21.1508,81.5955,319.9,1.4,1.2,2024-01-03,0804,Aqua,MODIS,74,61.03,300.2,18,D,0
21.1485,81.5822,322.1,1.4,1.2,2024-01-03,0804,Aqua,MODIS,76,61.03,301.1,21.5,D,0
21.2492,82.0537,311.6,1.3,1.1,2024-01-03,0804,Aqua,MODIS,40,61.03,296.9,8.2,D,0
21.3608,82.6713,310.8,1.2,1.1,2024-01-03,0804,Aqua,MODIS,51,61.03,299.7,5.8,D,0
21.3729,82.5436,310.8,1.2,1.1,2024-01-03,0804,Aqua,MODIS,51,61.03,299.4,8.6,D,0
22.1009,87.225,316.7,1.1,1,2024-01-03,0804,Aqua,MODIS,72,61.03,299.3,10.7,D,0
22.0996,87.2147,310.2,1.1,1,2024-01-03,0804,Aqua,MODIS,60,61.03,299.6,5.1,D,0
21.4934,83.099,309.3,1.2,1.1,2024-01-03,0804,Aqua,MODIS,24,61.03,297.7,5.6,D,0
21.6566,83.4256,310,1.1,1.1,2024-01-03,0804,Aqua,MODIS,32,61.03,298.5,5.3,D,0
21.6549,83.4151,316.1,1.1,1.1,2024-01-03,0804,Aqua,MODIS,69,61.03,299.8,10.8,D,0
21.6466,83.3625,318.5,1.1,1.1,2024-01-03,0804,Aqua,MODIS,73,61.03,299.3,12.4,D,0
21.6542,83.3502,316.3,1.1,1.1,2024-01-03,0804,Aqua,MODIS,44,61.03,297.8,10.4,D,0
21.6315,83.1456,313.5,1.1,1.1,2024-01-03,0804,Aqua,MODIS,64,61.03,299.9,7.7,D,0
21.6664,83.2649,310,1.1,1.1,2024-01-03,0804,Aqua,MODIS,44,61.03,298.4,5,D,0
21.5021,82.0879,312.2,1.3,1.1,2024-01-03,0804,Aqua,MODIS,59,61.03,300.5,6.5,D,0
22.2557,86.939,310.5,1.1,1,2024-01-03,0804,Aqua,MODIS,60,61.03,299.8,4.9,D,0
21.6267,82.7192,312.4,1.2,1.1,2024-01-03,0804,Aqua,MODIS,42,61.03,299.7,5.9,D,0
21.6249,82.7079,316.6,1.2,1.1,2024-01-03,0804,Aqua,MODIS,69,61.03,302.3,10.3,D,0
21.6363,82.7174,318.6,1.2,1.1,2024-01-03,0804,Aqua,MODIS,72,61.03,300.3,12.1,D,0
21.6345,82.7061,333,1.2,1.1,2024-01-03,0804,Aqua,MODIS,86,61.03,303.3,33.7,D,0
21.655,82.7719,312.2,1.2,1.1,2024-01-03,0804,Aqua,MODIS,58,61.03,299.9,5.7,D,0
21.6682,82.7925,313.5,1.2,1.1,2024-01-03,0804,Aqua,MODIS,62,61.03,300.3,6.8,D,0
21.56,82.1271,321.2,1.3,1.1,2024-01-03,0804,Aqua,MODIS,75,61.03,301.8,17.4,D,0
21.558,82.1149,321,1.3,1.1,2024-01-03,0804,Aqua,MODIS,75,61.03,301.8,16.8,D,0
22.2783,86.8328,310,1.1,1,2024-01-03,0804,Aqua,MODIS,58,61.03,298.2,5.5,D,0
21.7095,82.99,313.6,1.2,1.1,2024-01-03,0804,Aqua,MODIS,63,61.03,299.5,7.1,D,0
21.7145,82.9948,313.8,1.2,1.1,2024-01-03,0804,Aqua,MODIS,55,61.03,300.3,8.1,D,0
21.7078,82.8941,319.8,1.2,1.1,2024-01-03,0804,Aqua,MODIS,0,61.03,300.1,14,D,0
21.706,82.883,319.6,1.2,1.1,2024-01-03,0804,Aqua,MODIS,55,61.03,300.8,13.8,D,0
21.7273,82.8332,315.1,1.2,1.1,2024-01-03,0804,Aqua,MODIS,54,61.03,299.9,9.7,D,0
21.7374,82.7738,317,1.2,1.1,2024-01-03,0804,Aqua,MODIS,28,61.03,299.8,11.1,D,0
21.8049,83.1344,318.8,1.1,1.1,2024-01-03,0804,Aqua,MODIS,73,61.03,298.9,13.9,D,0
21.718,82.5313,313.8,1.2,1.1,2024-01-03,0804,Aqua,MODIS,48,61.03,301.1,9.5,D,0
22.552,88.1977,310,1.2,1.1,2024-01-03,0804,Aqua,MODIS,55,61.03,298.5,6.7,D,0
21.7711,82.7724,317.5,1.2,1.1,2024-01-03,0804,Aqua,MODIS,70,61.03,299.7,12.2,D,0
21.7141,82.4298,322.1,1.2,1.1,2024-01-03,0804,Aqua,MODIS,66,61.03,301.6,17.6,D,0
21.8093,82.7652,315.5,1.2,1.1,2024-01-03,0804,Aqua,MODIS,67,61.03,300.7,9.8,D,0
21.8075,82.754,314,1.2,1.1,2024-01-03,0804,Aqua,MODIS,58,61.03,300.5,7.8,D,0
21.8134,82.7297,312.9,1.2,1.1,2024-01-03,0804,Aqua,MODIS,0,61.03,299.6,6.3,D,0
21.8271,82.6923,312.9,1.2,1.1,2024-01-03,0804,Aqua,MODIS,55,61.03,299.7,6.3,D,0
21.7008,81.9221,313.5,1.3,1.1,2024-01-03,0804,Aqua,MODIS,63,61.03,301.6,9.2,D,0
21.822,82.5997,315.2,1.2,1.1,2024-01-03,0804,Aqua,MODIS,58,61.03,300.2,9.9,D,0
21.8464,82.6714,315.2,1.2,1.1,2024-01-03,0804,Aqua,MODIS,48,61.03,300.1,8.6,D,0
